dteday,season,weathersit_x,cnt_x,Level_deman_x,hr,weathersit_y,cnt_y,Level_deman_y
2012-09-10,3,1,7525,High,21,1,285,High
2012-09-10,3,1,7525,High,22,1,159,Medium
2012-09-10,3,1,7525,High,23,1,93,Medium
2012-09-11,3,1,7767,High,0,1,32,Low
2012-09-11,3,1,7767,High,1,1,10,Low
2012-09-11,3,1,7767,High,2,1,6,Low
2012-09-11,3,1,7767,High,3,1,8,Low
2012-09-11,3,1,7767,High,4,1,9,Low
2012-09-11,3,1,7767,High,5,1,44,Medium
2012-09-11,3,1,7767,High,6,1,211,Medium
2012-09-11,3,1,7767,High,7,1,596,High
2012-09-11,3,1,7767,High,8,1,750,High
2012-09-11,3,1,7767,High,9,1,358,High
2012-09-11,3,1,7767,High,10,1,196,Medium
2012-09-11,3,1,7767,High,11,1,247,Medium
2012-09-11,3,1,7767,High,12,1,316,High
2012-09-11,3,1,7767,High,13,1,328,High
2012-09-11,3,1,7767,High,14,1,255,Medium
2012-09-11,3,1,7767,High,15,1,326,High
2012-09-11,3,1,7767,High,16,1,536,High
2012-09-11,3,1,7767,High,17,1,970,High
2012-09-11,3,1,7767,High,18,1,877,High
2012-09-11,3,1,7767,High,19,1,596,High
2012-09-11,3,1,7767,High,20,1,461,High
2012-09-11,3,1,7767,High,21,1,310,High
2012-09-11,3,1,7767,High,22,1,216,Medium
2012-09-11,3,1,7767,High,23,1,109,Medium
2012-09-12,3,1,7870,High,0,1,49,Medium
2012-09-12,3,1,7870,High,1,1,21,Low
2012-09-12,3,1,7870,High,2,1,11,Low
2012-09-12,3,1,7870,High,3,1,7,Low
2012-09-12,3,1,7870,High,4,1,5,Low
2012-09-12,3,1,7870,High,5,1,48,Medium
2012-09-12,3,1,7870,High,6,1,205,Medium
2012-09-12,3,1,7870,High,7,1,557,High
2012-09-12,3,1,7870,High,8,1,770,High
2012-09-12,3,1,7870,High,9,1,328,High
2012-09-12,3,1,7870,High,10,1,205,Medium
2012-09-12,3,1,7870,High,11,1,232,Medium
2012-09-12,3,1,7870,High,12,1,352,High
2012-09-12,3,1,7870,High,13,1,323,High
2012-09-12,3,1,7870,High,14,1,278,Medium
2012-09-12,3,1,7870,High,15,1,318,High
2012-09-12,3,1,7870,High,16,1,509,High
2012-09-12,3,1,7870,High,17,1,925,High
2012-09-12,3,1,7870,High,18,1,977,High
2012-09-12,3,1,7870,High,19,1,635,High
2012-09-12,3,1,7870,High,20,1,470,High
2012-09-12,3,1,7870,High,21,1,306,High
2012-09-12,3,1,7870,High,22,1,212,Medium
2012-09-12,3,1,7870,High,23,1,127,Medium
2012-09-13,3,1,7804,High,0,1,57,Medium
2012-09-13,3,1,7804,High,1,1,28,Low
2012-09-13,3,1,7804,High,2,1,9,Low
2012-09-13,3,1,7804,High,3,1,11,Low
2012-09-13,3,1,7804,High,4,1,6,Low
2012-09-13,3,1,7804,High,5,1,57,Medium
2012-09-13,3,1,7804,High,6,1,195,Medium
2012-09-13,3,1,7804,High,7,1,571,High
2012-09-13,3,1,7804,High,8,1,758,High
2012-09-13,3,1,7804,High,9,1,338,High
2012-09-13,3,1,7804,High,10,1,212,Medium
2012-09-13,3,1,7804,High,11,1,254,Medium
2012-09-13,3,1,7804,High,12,1,297,High
2012-09-13,3,1,7804,High,13,1,283,High
2012-09-13,3,1,7804,High,14,1,274,Medium
2012-09-13,3,1,7804,High,15,1,352,High
2012-09-13,3,1,7804,High,16,1,491,High
2012-09-13,3,1,7804,High,17,1,884,High
2012-09-13,3,1,7804,High,18,1,852,High
2012-09-13,3,1,7804,High,19,1,674,High
2012-09-13,3,1,7804,High,20,1,463,High
2012-09-13,3,1,7804,High,21,1,317,High
2012-09-13,3,1,7804,High,22,1,251,Medium
2012-09-13,3,1,7804,High,23,1,170,Medium
2012-09-14,3,1,8009,High,0,1,87,Medium
2012-09-14,3,1,8009,High,1,1,41,Medium
2012-09-14,3,1,8009,High,2,1,30,Low
2012-09-14,3,1,8009,High,3,1,14,Low
2012-09-14,3,1,8009,High,4,1,12,Low
2012-09-14,3,1,8009,High,5,1,41,Medium
2012-09-14,3,1,8009,High,6,1,152,Medium
2012-09-14,3,1,8009,High,7,2,454,High
2012-09-14,3,1,8009,High,8,2,766,High
2012-09-14,3,1,8009,High,9,2,347,High
2012-09-14,3,1,8009,High,10,2,246,Medium
2012-09-14,3,1,8009,High,11,2,280,Medium
2012-09-14,3,1,8009,High,12,2,409,High
2012-09-14,3,1,8009,High,13,2,408,High
2012-09-14,3,1,8009,High,14,2,371,High
2012-09-14,3,1,8009,High,15,2,367,High
2012-09-14,3,1,8009,High,16,2,563,High
2012-09-14,3,1,8009,High,17,1,894,High
2012-09-14,3,1,8009,High,18,1,808,High
2012-09-14,3,1,8009,High,19,1,579,High
2012-09-14,3,1,8009,High,20,1,404,High
2012-09-14,3,1,8009,High,21,1,312,High
2012-09-14,3,1,8009,High,22,1,229,Medium
2012-09-14,3,1,8009,High,23,1,195,Medium
2012-09-15,3,1,8714,High,0,1,207,Medium
2012-09-15,3,1,8714,High,1,1,109,Medium
2012-09-15,3,1,8714,High,2,1,93,Medium
2012-09-15,3,1,8714,High,3,1,37,Low
2012-09-15,3,1,8714,High,4,2,6,Low
2012-09-15,3,1,8714,High,5,1,16,Low
2012-09-15,3,1,8714,High,6,1,33,Low
2012-09-15,3,1,8714,High,7,1,73,Medium
2012-09-15,3,1,8714,High,8,1,212,Medium
2012-09-15,3,1,8714,High,9,1,342,High
2012-09-15,3,1,8714,High,10,1,442,High
2012-09-15,3,1,8714,High,11,1,627,High
2012-09-15,3,1,8714,High,12,1,706,High
2012-09-15,3,1,8714,High,13,1,704,High
2012-09-15,3,1,8714,High,14,1,715,High
2012-09-15,3,1,8714,High,15,2,654,High
2012-09-15,3,1,8714,High,16,2,783,High
2012-09-15,3,1,8714,High,17,2,729,High
2012-09-15,3,1,8714,High,18,2,614,High
2012-09-15,3,1,8714,High,19,1,478,High
2012-09-15,3,1,8714,High,20,1,330,High
2012-09-15,3,1,8714,High,21,1,296,High
2012-09-15,3,1,8714,High,22,1,279,Medium
2012-09-15,3,1,8714,High,23,1,229,Medium
2012-09-16,3,1,7333,High,0,1,151,Medium
2012-09-16,3,1,7333,High,1,1,117,Medium
2012-09-16,3,1,7333,High,2,1,89,Medium
2012-09-16,3,1,7333,High,3,1,48,Medium
2012-09-16,3,1,7333,High,4,1,8,Low
2012-09-16,3,1,7333,High,5,1,13,Low
2012-09-16,3,1,7333,High,6,1,35,Low
2012-09-16,3,1,7333,High,7,1,71,Medium
2012-09-16,3,1,7333,High,8,1,128,Medium
2012-09-16,3,1,7333,High,9,1,296,High
2012-09-16,3,1,7333,High,10,1,490,High
2012-09-16,3,1,7333,High,11,1,559,High
2012-09-16,3,1,7333,High,12,1,656,High
2012-09-16,3,1,7333,High,13,1,694,High
2012-09-16,3,1,7333,High,14,1,635,High
2012-09-16,3,1,7333,High,15,1,557,High
2012-09-16,3,1,7333,High,16,1,596,High
2012-09-16,3,1,7333,High,17,1,570,High
2012-09-16,3,1,7333,High,18,1,481,High
2012-09-16,3,1,7333,High,19,1,403,High
2012-09-16,3,1,7333,High,20,1,324,High
2012-09-16,3,1,7333,High,21,1,191,Medium
2012-09-16,3,1,7333,High,22,1,127,Medium
2012-09-16,3,1,7333,High,23,1,94,Medium
2012-09-17,3,2,6869,High,0,1,45,Medium
2012-09-17,3,2,6869,High,1,1,21,Low
2012-09-17,3,2,6869,High,2,1,13,Low
2012-09-17,3,2,6869,High,3,1,7,Low
2012-09-17,3,2,6869,High,4,1,11,Low
2012-09-17,3,2,6869,High,5,1,45,Medium
2012-09-17,3,2,6869,High,6,1,164,Medium
2012-09-17,3,2,6869,High,7,1,492,High
2012-09-17,3,2,6869,High,8,1,683,High
2012-09-17,3,2,6869,High,9,1,299,High
2012-09-17,3,2,6869,High,10,2,202,Medium
2012-09-17,3,2,6869,High,11,2,252,Medium
2012-09-17,3,2,6869,High,12,2,295,High
2012-09-17,3,2,6869,High,13,1,343,High
2012-09-17,3,2,6869,High,14,2,332,High
2012-09-17,3,2,6869,High,15,2,338,High
2012-09-17,3,2,6869,High,16,2,453,High
2012-09-17,3,2,6869,High,17,2,842,High
2012-09-17,3,2,6869,High,18,2,774,High
2012-09-17,3,2,6869,High,19,2,486,High
2012-09-17,3,2,6869,High,20,2,340,High
2012-09-17,3,2,6869,High,21,3,233,Medium
2012-09-17,3,2,6869,High,22,3,129,Medium
2012-09-17,3,2,6869,High,23,3,70,Medium
2012-09-18,3,2,4073,Medium,0,3,13,Low
2012-09-18,3,2,4073,Medium,1,3,5,Low
2012-09-18,3,2,4073,Medium,2,3,4,Low
2012-09-18,3,2,4073,Medium,3,2,6,Low
2012-09-18,3,2,4073,Medium,4,2,7,Low
2012-09-18,3,2,4073,Medium,5,2,48,Medium
2012-09-18,3,2,4073,Medium,6,2,167,Medium
2012-09-18,3,2,4073,Medium,7,2,356,High
2012-09-18,3,2,4073,Medium,8,2,672,High
2012-09-18,3,2,4073,Medium,9,2,293,High
2012-09-18,3,2,4073,Medium,10,3,160,Medium
2012-09-18,3,2,4073,Medium,11,2,151,Medium
2012-09-18,3,2,4073,Medium,12,3,88,Medium
2012-09-18,3,2,4073,Medium,13,2,114,Medium
2012-09-18,3,2,4073,Medium,14,3,143,Medium
2012-09-18,3,2,4073,Medium,15,3,36,Low
2012-09-18,3,2,4073,Medium,16,3,141,Medium
2012-09-18,3,2,4073,Medium,17,3,338,High
2012-09-18,3,2,4073,Medium,18,2,281,Medium
2012-09-18,3,2,4073,Medium,19,2,324,High
2012-09-18,3,2,4073,Medium,20,2,290,High
2012-09-18,3,2,4073,Medium,21,2,207,Medium
2012-09-18,3,2,4073,Medium,22,3,151,Medium
2012-09-18,3,2,4073,Medium,23,2,78,Medium
2012-09-19,3,1,7591,High,0,2,26,Low
2012-09-19,3,1,7591,High,1,2,12,Low
2012-09-19,3,1,7591,High,2,2,3,Low
2012-09-19,3,1,7591,High,3,2,5,Low
2012-09-19,3,1,7591,High,4,2,10,Low
2012-09-19,3,1,7591,High,5,2,56,Medium
2012-09-19,3,1,7591,High,6,1,172,Medium
2012-09-19,3,1,7591,High,7,1,545,High
2012-09-19,3,1,7591,High,8,1,797,High
2012-09-19,3,1,7591,High,9,1,362,High
2012-09-19,3,1,7591,High,10,1,192,Medium
2012-09-19,3,1,7591,High,11,1,247,Medium
2012-09-19,3,1,7591,High,12,1,313,High
2012-09-19,3,1,7591,High,13,1,289,High
2012-09-19,3,1,7591,High,14,1,286,High
2012-09-19,3,1,7591,High,15,1,311,High
2012-09-19,3,1,7591,High,16,1,466,High
2012-09-19,3,1,7591,High,17,1,886,High
2012-09-19,3,1,7591,High,18,1,892,High
2012-09-19,3,1,7591,High,19,1,611,High
2012-09-19,3,1,7591,High,20,1,409,High
2012-09-19,3,1,7591,High,21,1,349,High
2012-09-19,3,1,7591,High,22,1,229,Medium
2012-09-19,3,1,7591,High,23,1,123,Medium
2012-09-20,3,1,7720,High,0,1,58,Medium
2012-09-20,3,1,7720,High,1,1,18,Low
2012-09-20,3,1,7720,High,2,1,11,Low
2012-09-20,3,1,7720,High,3,1,6,Low
2012-09-20,3,1,7720,High,4,1,6,Low
2012-09-20,3,1,7720,High,5,1,56,Medium
2012-09-20,3,1,7720,High,6,1,170,Medium
2012-09-20,3,1,7720,High,7,1,534,High
2012-09-20,3,1,7720,High,8,1,790,High
2012-09-20,3,1,7720,High,9,1,355,High
2012-09-20,3,1,7720,High,10,1,190,Medium
2012-09-20,3,1,7720,High,11,1,243,Medium
2012-09-20,3,1,7720,High,12,1,290,High
2012-09-20,3,1,7720,High,13,1,336,High
2012-09-20,3,1,7720,High,14,1,298,High
2012-09-20,3,1,7720,High,15,1,291,High
2012-09-20,3,1,7720,High,16,1,457,High
2012-09-20,3,1,7720,High,17,1,976,High
2012-09-20,3,1,7720,High,18,1,900,High
2012-09-20,3,1,7720,High,19,1,603,High
2012-09-20,3,1,7720,High,20,1,417,High
2012-09-20,3,1,7720,High,21,1,274,Medium
2012-09-20,3,1,7720,High,22,1,287,High
2012-09-20,3,1,7720,High,23,1,154,Medium
2012-09-21,3,1,8167,High,0,1,66,Medium
2012-09-21,3,1,8167,High,1,1,49,Medium
2012-09-21,3,1,8167,High,2,1,14,Low
2012-09-21,3,1,8167,High,3,1,12,Low
2012-09-21,3,1,8167,High,4,1,10,Low
2012-09-21,3,1,8167,High,5,1,49,Medium
2012-09-21,3,1,8167,High,6,1,165,Medium
2012-09-21,3,1,8167,High,7,1,503,High
2012-09-21,3,1,8167,High,8,1,757,High
2012-09-21,3,1,8167,High,9,1,383,High
2012-09-21,3,1,8167,High,10,1,225,Medium
2012-09-21,3,1,8167,High,11,1,321,High
2012-09-21,3,1,8167,High,12,1,389,High
2012-09-21,3,1,8167,High,13,1,421,High
2012-09-21,3,1,8167,High,14,1,412,High
2012-09-21,3,1,8167,High,15,1,423,High
2012-09-21,3,1,8167,High,16,1,567,High
2012-09-21,3,1,8167,High,17,1,846,High
2012-09-21,3,1,8167,High,18,1,805,High
2012-09-21,3,1,8167,High,19,1,588,High
2012-09-21,3,1,8167,High,20,1,369,High
2012-09-21,3,1,8167,High,21,1,312,High
2012-09-21,3,1,8167,High,22,1,295,High
2012-09-21,3,1,8167,High,23,1,186,Medium
2012-09-22,3,1,8395,High,0,1,172,Medium
2012-09-22,3,1,8395,High,1,1,124,Medium
2012-09-22,3,1,8395,High,2,1,83,Medium
2012-09-22,3,1,8395,High,3,1,45,Medium
2012-09-22,3,1,8395,High,4,1,15,Low
2012-09-22,3,1,8395,High,5,1,17,Low
2012-09-22,3,1,8395,High,6,1,41,Medium
2012-09-22,3,1,8395,High,7,1,77,Medium
2012-09-22,3,1,8395,High,8,1,218,Medium
2012-09-22,3,1,8395,High,9,1,377,High
2012-09-22,3,1,8395,High,10,1,474,High
2012-09-22,3,1,8395,High,11,1,626,High
2012-09-22,3,1,8395,High,12,1,688,High
2012-09-22,3,1,8395,High,13,1,707,High
2012-09-22,3,1,8395,High,14,1,654,High
2012-09-22,3,1,8395,High,15,1,750,High
2012-09-22,3,1,8395,High,16,1,680,High
2012-09-22,3,1,8395,High,17,1,646,High
2012-09-22,3,1,8395,High,18,1,598,High
2012-09-22,3,1,8395,High,19,1,407,High
2012-09-22,3,1,8395,High,20,1,325,High
2012-09-22,3,1,8395,High,21,1,261,Medium
2012-09-22,3,1,8395,High,22,1,239,Medium
2012-09-22,3,1,8395,High,23,1,171,Medium
2012-09-23,4,1,7907,High,0,1,180,Medium
2012-09-23,4,1,7907,High,1,1,142,Medium
2012-09-23,4,1,7907,High,2,1,95,Medium
2012-09-23,4,1,7907,High,3,1,54,Medium
2012-09-23,4,1,7907,High,4,1,10,Low
2012-09-23,4,1,7907,High,5,1,6,Low
2012-09-23,4,1,7907,High,6,1,16,Low
2012-09-23,4,1,7907,High,7,1,57,Medium
2012-09-23,4,1,7907,High,8,1,175,Medium
2012-09-23,4,1,7907,High,9,1,276,Medium
2012-09-23,4,1,7907,High,10,1,489,High
2012-09-23,4,1,7907,High,11,1,570,High
2012-09-23,4,1,7907,High,12,1,776,High
2012-09-23,4,1,7907,High,13,1,702,High
2012-09-23,4,1,7907,High,14,1,666,High
2012-09-23,4,1,7907,High,15,1,640,High
2012-09-23,4,1,7907,High,16,1,691,High
2012-09-23,4,1,7907,High,17,1,723,High
2012-09-23,4,1,7907,High,18,1,540,High
2012-09-23,4,1,7907,High,19,1,413,High
2012-09-23,4,1,7907,High,20,1,252,Medium
2012-09-23,4,1,7907,High,21,2,196,Medium
2012-09-23,4,1,7907,High,22,1,138,Medium
2012-09-23,4,1,7907,High,23,2,100,Medium
2012-09-24,4,1,7436,High,0,1,64,Medium
2012-09-24,4,1,7436,High,1,1,18,Low
2012-09-24,4,1,7436,High,2,2,8,Low
2012-09-24,4,1,7436,High,3,1,5,Low
2012-09-24,4,1,7436,High,4,1,8,Low
2012-09-24,4,1,7436,High,5,1,37,Low
2012-09-24,4,1,7436,High,6,1,168,Medium
2012-09-24,4,1,7436,High,7,1,530,High
2012-09-24,4,1,7436,High,8,1,750,High
2012-09-24,4,1,7436,High,9,1,328,High
2012-09-24,4,1,7436,High,10,1,198,Medium
2012-09-24,4,1,7436,High,11,1,238,Medium
2012-09-24,4,1,7436,High,12,1,342,High
2012-09-24,4,1,7436,High,13,1,328,High
2012-09-24,4,1,7436,High,14,1,303,High
2012-09-24,4,1,7436,High,15,1,300,High
2012-09-24,4,1,7436,High,16,1,516,High
2012-09-24,4,1,7436,High,17,1,898,High
2012-09-24,4,1,7436,High,18,1,853,High
2012-09-24,4,1,7436,High,19,1,590,High
2012-09-24,4,1,7436,High,20,1,432,High
2012-09-24,4,1,7436,High,21,1,256,Medium
2012-09-24,4,1,7436,High,22,1,172,Medium
2012-09-24,4,1,7436,High,23,1,94,Medium
2012-09-25,4,1,7538,High,0,1,64,Medium
2012-09-25,4,1,7538,High,1,1,13,Low
2012-09-25,4,1,7538,High,2,1,14,Low
2012-09-25,4,1,7538,High,3,1,5,Low
2012-09-25,4,1,7538,High,4,1,9,Low
2012-09-25,4,1,7538,High,5,1,47,Medium
2012-09-25,4,1,7538,High,6,1,194,Medium
2012-09-25,4,1,7538,High,7,1,556,High
2012-09-25,4,1,7538,High,8,1,805,High
2012-09-25,4,1,7538,High,9,1,409,High
2012-09-25,4,1,7538,High,10,1,170,Medium
2012-09-25,4,1,7538,High,11,1,218,Medium
2012-09-25,4,1,7538,High,12,1,302,High
2012-09-25,4,1,7538,High,13,1,305,High
2012-09-25,4,1,7538,High,14,1,293,High
2012-09-25,4,1,7538,High,15,1,303,High
2012-09-25,4,1,7538,High,16,1,495,High
2012-09-25,4,1,7538,High,17,1,967,High
2012-09-25,4,1,7538,High,18,1,822,High
2012-09-25,4,1,7538,High,19,1,539,High
2012-09-25,4,1,7538,High,20,1,425,High
2012-09-25,4,1,7538,High,21,1,297,High
2012-09-25,4,1,7538,High,22,1,188,Medium
2012-09-25,4,1,7538,High,23,1,98,Medium
2012-09-26,4,1,7733,High,0,1,40,Low
2012-09-26,4,1,7733,High,1,1,29,Low
2012-09-26,4,1,7733,High,2,2,17,Low
2012-09-26,4,1,7733,High,3,2,10,Low
2012-09-26,4,1,7733,High,4,1,14,Low
2012-09-26,4,1,7733,High,5,1,36,Low
2012-09-26,4,1,7733,High,6,1,182,Medium
2012-09-26,4,1,7733,High,7,1,532,High
2012-09-26,4,1,7733,High,8,1,838,High
2012-09-26,4,1,7733,High,9,1,334,High
2012-09-26,4,1,7733,High,10,1,185,Medium
2012-09-26,4,1,7733,High,11,1,227,Medium
2012-09-26,4,1,7733,High,12,1,316,High
2012-09-26,4,1,7733,High,13,1,340,High
2012-09-26,4,1,7733,High,14,1,277,Medium
2012-09-26,4,1,7733,High,15,1,300,High
2012-09-26,4,1,7733,High,16,1,468,High
2012-09-26,4,1,7733,High,17,1,953,High
2012-09-26,4,1,7733,High,18,1,884,High
2012-09-26,4,1,7733,High,19,1,627,High
2012-09-26,4,1,7733,High,20,1,434,High
2012-09-26,4,1,7733,High,21,1,360,High
2012-09-26,4,1,7733,High,22,3,215,Medium
2012-09-26,4,1,7733,High,23,2,115,Medium
2012-09-27,4,2,7393,High,0,1,65,Medium
2012-09-27,4,2,7393,High,1,1,21,Low
2012-09-27,4,2,7393,High,2,1,16,Low
2012-09-27,4,2,7393,High,3,1,7,Low
2012-09-27,4,2,7393,High,4,1,8,Low
2012-09-27,4,2,7393,High,5,1,66,Medium
2012-09-27,4,2,7393,High,6,1,169,Medium
2012-09-27,4,2,7393,High,7,1,558,High
2012-09-27,4,2,7393,High,8,1,794,High
2012-09-27,4,2,7393,High,9,1,335,High
2012-09-27,4,2,7393,High,10,2,208,Medium
2012-09-27,4,2,7393,High,11,2,294,High
2012-09-27,4,2,7393,High,12,2,335,High
2012-09-27,4,2,7393,High,13,2,326,High
2012-09-27,4,2,7393,High,14,2,258,Medium
2012-09-27,4,2,7393,High,15,2,296,High
2012-09-27,4,2,7393,High,16,2,472,High
2012-09-27,4,2,7393,High,17,2,905,High
2012-09-27,4,2,7393,High,18,2,899,High
2012-09-27,4,2,7393,High,19,1,559,High
2012-09-27,4,2,7393,High,20,2,457,High
2012-09-27,4,2,7393,High,21,3,253,Medium
2012-09-27,4,2,7393,High,22,3,47,Medium
2012-09-27,4,2,7393,High,23,3,45,Medium
2012-09-28,4,2,7415,High,0,3,17,Low
2012-09-28,4,2,7415,High,1,3,13,Low
2012-09-28,4,2,7415,High,2,3,10,Low
2012-09-28,4,2,7415,High,3,2,7,Low
2012-09-28,4,2,7415,High,4,3,12,Low
2012-09-28,4,2,7415,High,5,1,38,Low
2012-09-28,4,2,7415,High,6,2,138,Medium
2012-09-28,4,2,7415,High,7,2,394,High
2012-09-28,4,2,7415,High,8,1,705,High
2012-09-28,4,2,7415,High,9,2,426,High
2012-09-28,4,2,7415,High,10,2,245,Medium
2012-09-28,4,2,7415,High,11,2,361,High
2012-09-28,4,2,7415,High,12,2,380,High
2012-09-28,4,2,7415,High,13,2,410,High
2012-09-28,4,2,7415,High,14,2,399,High
2012-09-28,4,2,7415,High,15,2,392,High
2012-09-28,4,2,7415,High,16,2,502,High
2012-09-28,4,2,7415,High,17,2,808,High
2012-09-28,4,2,7415,High,18,2,667,High
2012-09-28,4,2,7415,High,19,3,508,High
2012-09-28,4,2,7415,High,20,3,336,High
2012-09-28,4,2,7415,High,21,3,237,Medium
2012-09-28,4,2,7415,High,22,2,220,Medium
2012-09-28,4,2,7415,High,23,2,190,Medium
2012-09-29,4,1,8555,High,0,1,149,Medium
2012-09-29,4,1,8555,High,1,1,101,Medium
2012-09-29,4,1,8555,High,2,2,92,Medium
2012-09-29,4,1,8555,High,3,2,29,Low
2012-09-29,4,1,8555,High,4,1,14,Low
2012-09-29,4,1,8555,High,5,1,15,Low
2012-09-29,4,1,8555,High,6,1,37,Low
2012-09-29,4,1,8555,High,7,1,73,Medium
2012-09-29,4,1,8555,High,8,1,211,Medium
2012-09-29,4,1,8555,High,9,1,332,High
2012-09-29,4,1,8555,High,10,1,472,High
2012-09-29,4,1,8555,High,11,1,663,High
2012-09-29,4,1,8555,High,12,1,682,High
2012-09-29,4,1,8555,High,13,1,686,High
2012-09-29,4,1,8555,High,14,1,750,High
2012-09-29,4,1,8555,High,15,1,727,High
2012-09-29,4,1,8555,High,16,1,722,High
2012-09-29,4,1,8555,High,17,1,712,High
2012-09-29,4,1,8555,High,18,1,594,High
2012-09-29,4,1,8555,High,19,1,470,High
2012-09-29,4,1,8555,High,20,1,315,High
2012-09-29,4,1,8555,High,21,1,292,High
2012-09-29,4,1,8555,High,22,1,221,Medium
2012-09-29,4,1,8555,High,23,1,196,Medium
2012-09-30,4,1,6889,High,0,1,147,Medium
2012-09-30,4,1,6889,High,1,1,116,Medium
2012-09-30,4,1,6889,High,2,1,92,Medium
2012-09-30,4,1,6889,High,3,1,58,Medium
2012-09-30,4,1,6889,High,4,1,7,Low
2012-09-30,4,1,6889,High,5,1,10,Low
2012-09-30,4,1,6889,High,6,1,22,Low
2012-09-30,4,1,6889,High,7,1,57,Medium
2012-09-30,4,1,6889,High,8,1,144,Medium
2012-09-30,4,1,6889,High,9,1,285,High
2012-09-30,4,1,6889,High,10,1,479,High
2012-09-30,4,1,6889,High,11,1,591,High
2012-09-30,4,1,6889,High,12,1,680,High
2012-09-30,4,1,6889,High,13,1,594,High
2012-09-30,4,1,6889,High,14,1,612,High
2012-09-30,4,1,6889,High,15,1,649,High
2012-09-30,4,1,6889,High,16,1,648,High
2012-09-30,4,1,6889,High,17,1,575,High
2012-09-30,4,1,6889,High,18,1,401,High
2012-09-30,4,1,6889,High,19,3,257,Medium
2012-09-30,4,1,6889,High,20,3,194,Medium
2012-09-30,4,1,6889,High,21,1,123,Medium
2012-09-30,4,1,6889,High,22,1,91,Medium
2012-09-30,4,1,6889,High,23,1,57,Medium
2012-10-01,4,2,6778,High,0,1,45,Medium
2012-10-01,4,2,6778,High,1,1,18,Low
2012-10-01,4,2,6778,High,2,1,12,Low
2012-10-01,4,2,6778,High,3,1,7,Low
2012-10-01,4,2,6778,High,4,1,10,Low
2012-10-01,4,2,6778,High,5,1,36,Low
2012-10-01,4,2,6778,High,6,1,155,Medium
2012-10-01,4,2,6778,High,7,1,483,High
2012-10-01,4,2,6778,High,8,2,784,High
2012-10-01,4,2,6778,High,9,2,340,High
2012-10-01,4,2,6778,High,10,1,179,Medium
2012-10-01,4,2,6778,High,11,1,272,Medium
2012-10-01,4,2,6778,High,12,2,323,High
2012-10-01,4,2,6778,High,13,2,305,High
2012-10-01,4,2,6778,High,14,2,244,Medium
2012-10-01,4,2,6778,High,15,2,329,High
2012-10-01,4,2,6778,High,16,2,459,High
2012-10-01,4,2,6778,High,17,3,856,High
2012-10-01,4,2,6778,High,18,3,613,High
2012-10-01,4,2,6778,High,19,2,516,High
2012-10-01,4,2,6778,High,20,3,262,Medium
2012-10-01,4,2,6778,High,21,2,218,Medium
2012-10-01,4,2,6778,High,22,3,207,Medium
2012-10-01,4,2,6778,High,23,3,105,Medium
2012-10-02,4,3,4639,Medium,0,2,31,Low
2012-10-02,4,3,4639,Medium,1,2,11,Low
2012-10-02,4,3,4639,Medium,2,2,2,Low
2012-10-02,4,3,4639,Medium,3,2,5,Low
2012-10-02,4,3,4639,Medium,4,2,10,Low
2012-10-02,4,3,4639,Medium,5,2,43,Medium
2012-10-02,4,3,4639,Medium,6,3,179,Medium
2012-10-02,4,3,4639,Medium,7,3,260,Medium
2012-10-02,4,3,4639,Medium,8,3,134,Medium
2012-10-02,4,3,4639,Medium,9,3,86,Medium
2012-10-02,4,3,4639,Medium,10,3,45,Medium
2012-10-02,4,3,4639,Medium,11,3,99,Medium
2012-10-02,4,3,4639,Medium,12,2,104,Medium
2012-10-02,4,3,4639,Medium,13,2,154,Medium
2012-10-02,4,3,4639,Medium,14,3,163,Medium
2012-10-02,4,3,4639,Medium,15,3,209,Medium
2012-10-02,4,3,4639,Medium,16,3,374,High
2012-10-02,4,3,4639,Medium,17,3,715,High
2012-10-02,4,3,4639,Medium,18,3,687,High
2012-10-02,4,3,4639,Medium,19,3,395,High
2012-10-02,4,3,4639,Medium,20,3,306,High
2012-10-02,4,3,4639,Medium,21,3,289,High
2012-10-02,4,3,4639,Medium,22,2,240,Medium
2012-10-02,4,3,4639,Medium,23,2,98,Medium
2012-10-03,4,2,7572,High,0,3,52,Medium
2012-10-03,4,2,7572,High,1,2,19,Low
2012-10-03,4,2,7572,High,2,2,9,Low
2012-10-03,4,2,7572,High,3,2,7,Low
2012-10-03,4,2,7572,High,4,2,11,Low
2012-10-03,4,2,7572,High,5,2,34,Low
2012-10-03,4,2,7572,High,6,2,177,Medium
2012-10-03,4,2,7572,High,7,2,515,High
2012-10-03,4,2,7572,High,8,2,809,High
2012-10-03,4,2,7572,High,9,2,362,High
2012-10-03,4,2,7572,High,10,1,175,Medium
2012-10-03,4,2,7572,High,11,1,230,Medium
2012-10-03,4,2,7572,High,12,2,358,High
2012-10-03,4,2,7572,High,13,2,279,Medium
2012-10-03,4,2,7572,High,14,2,251,Medium
2012-10-03,4,2,7572,High,15,2,319,High
2012-10-03,4,2,7572,High,16,2,478,High
2012-10-03,4,2,7572,High,17,1,917,High
2012-10-03,4,2,7572,High,18,1,810,High
2012-10-03,4,2,7572,High,19,1,593,High
2012-10-03,4,2,7572,High,20,1,497,High
2012-10-03,4,2,7572,High,21,2,209,Medium
2012-10-03,4,2,7572,High,22,1,241,Medium
2012-10-03,4,2,7572,High,23,2,220,Medium
2012-10-04,4,2,7328,High,0,3,76,Medium
2012-10-04,4,2,7328,High,1,2,25,Low
